,Unnamed: 0,State_Name,State_ab,Lat,Lon,Mean,Median,Stdev,easting,northing,zone_number,zone_letter,logMean
1565,20453,New York,NY,42.7469391,-73.8808746,89149,300000,34507,591591.9877362996,4733320.634317132,18,T,4.9501164759811696
1566,20454,New York,NY,42.7168235,-73.84395500000002,72624,300000,44765,594659.4040574335,4730017.176676507,18,T,4.861080165398774
1567,20455,New York,NY,42.6930948,-73.7942738,83442,300000,55057,598765.0661565285,4727439.119155068,18,T,4.921384705036814
1568,20456,New York,NY,42.62158779999999,-73.8637582,72342,53199,51374,593180.0189223874,4719419.846865289,18,T,4.859390511295341
1569,20457,New York,NY,42.5647707,-73.78205990000002,79396,64043,67373,599970.7312263523,4713203.951567379,18,T,4.899798623060765
1570,20458,New York,NY,42.6323672,-73.95299399999998,104111,89789,68711,585847.1533626658,4720522.3948135935,18,T,5.017496617953562
1571,20459,New York,NY,42.7294529,-73.91097950000002,95357,300000,47370,589153.1540091839,4731346.651884197,18,T,4.9793525793934315
1572,20460,New York,NY,42.69071810000001,-73.9305259,130622,300000,70109,587607.428088206,4727024.920795401,18,T,5.116016329113255
1573,20461,New York,NY,42.8173942,-76.56777559999998,76199,64089,49945,371834.1846796799,4741728.997393262,18,T,4.881949271899553
1574,20462,New York,NY,42.68894870000001,-73.9123118,77955,58274,60372,589102.0048682275,4726847.48641775,18,T,4.89184397587854
1575,20465,New York,NY,42.2649384,-77.85888709999998,66769,53827,50719,264208.9450701129,4683150.867697295,18,T,4.824574871849267
1576,20468,New York,NY,40.80878670000001,-73.8514252,0,0,0,596876.4809933603,4518165.563435797,18,T,-inf
1577,20469,New York,NY,40.800999,-73.90937290000002,48705,38649,34835,591999.5506209364,4517238.634437861,18,T,4.687573547681683
1578,20470,New York,NY,40.8175801,-73.8660962,43173,12093,65732,595626.4042251467,4519125.600267849,18,T,4.635212227905222
1579,20471,New York,NY,40.8070025,-73.9208749,22914,12477,26384,591021.0821419491,4517893.068572927,18,T,4.360100908756961
1580,20473,New York,NY,40.8225183,-73.87823359999999,49662,31427,41418,594595.7751994239,4519660.613334722,18,T,4.696024205582492
1581,20474,New York,NY,40.8202946,-73.8633435,55747,37031,63342,595854.6461801672,4519429.941915972,18,T,4.746221500984734
1582,20475,New York,NY,40.8113856,-73.9194099,28497,17284,46089,591138.6548811016,4518381.153077177,18,T,4.454799142393656
1583,20476,New York,NY,40.8136213,-73.91703759999999,48186,25538,60492,591335.6755702202,4518631.804767848,18,T,4.682920876290239
1584,20477,New York,NY,40.824997,-73.8778533,26459,16691,37066,594624.3221151943,4519936.182475021,18,T,4.422573426295597
1585,20478,New York,NY,40.8256291,-73.8824329,36467,18706,47553,594237.2480822654,4520001.416297747,18,T,4.561900037044633
1586,20479,New York,NY,40.8326118,-73.8790757,42851,33837,39885,594510.4283910886,4520780.176880415,18,T,4.631960961368071
1587,20480,New York,NY,40.8332756,-73.8755275,52401,42682,41949,594808.6538344489,4520857.698420365,18,T,4.719339574967274
1588,20481,New York,NY,40.8330289,-73.8722067,32663,17684,32766,595089.0012327088,4520833.911199478,18,T,4.514056070897002
1589,20482,New York,NY,40.8195023,-73.9181767,27488,13246,37400,591231.5455320438,4519283.4615254365,18,T,4.439143142151148
1590,20484,New York,NY,40.8298152,-73.8656233,43781,22766,50496,595648.7047995715,4520484.326101342,18,T,4.641285677047399
1591,20485,New York,NY,40.8146752,-73.909389,27989,16771,27767,591979.3045566841,4518756.795416405,18,T,4.446987382130324
1592,20486,New York,NY,40.833375,-73.8676557,45164,35436,50627,595472.2259892086,4520877.280800164,18,T,4.654792398731181
1593,20487,New York,NY,40.815792,-73.9048714,27935,25952,27075,592358.7650533195,4518885.520855778,18,T,4.446148675696183
1594,20488,New York,NY,40.8156088,-73.8477354,58121,53077,34723,597177.7476212749,4518926.963585729,18,T,4.764333077937508
1595,20489,New York,NY,40.819672,-73.8972847,43186,35427,34848,592993.1894301735,4519324.258156212,18,T,4.635342980422212
1596,20490,New York,NY,42.62158779999999,-73.8637582,107330,83494,75156,593180.0189223874,4719419.846865289,18,T,5.030721129360462
1597,20491,New York,NY,40.8089385,-73.8407005,19304,10069,18071,597780.8505598168,4518194.322700604,18,T,4.285647308900729
1598,20492,New York,NY,40.80568220000001,-73.8856083,40044,25682,40991,593997.635661915,4517783.720280554,18,T,4.602537452702418
1599,20493,New York,NY,40.8254505,-73.8495052,68610,300000,52375,597014.1437991471,4520017.523226948,18,T,4.836387419326411
1600,20494,New York,NY,40.8072371,-73.8749566,0,0,0,594893.8959003165,4517967.8040408585,18,T,-inf
1601,20496,New York,NY,40.8282758,-73.8888941,34183,25872,27449,593688.681071381,4520288.2959340485,18,T,4.5338101750105695
1602,20497,New York,NY,40.8226294,-73.89873399999998,23024,17849,17018,592866.840710291,4519651.019499642,18,T,4.36218077659253
1603,20498,New York,NY,40.8092732,-73.8185512,112048,300000,56576,599648.5662034211,4518256.421239847,18,T,5.049404109003916
1604,20499,New York,NY,40.8217346,-73.7910026,92283,83666,61917,601953.104194835,4519671.439131705,18,T,4.965121704425865
1605,20500,New York,NY,40.8212966,-73.823337,41949,17415,45388,599226.9838290652,4519585.701774725,18,T,4.622721612371911
1606,20501,New York,NY,40.836535,-73.9043915,26220,18017,22044,592370.4488215966,4521188.688821509,18,T,4.418632687354066
1607,20502,New York,NY,40.8263809,-73.82490959999998,84835,69686,67165,599086.7966846287,4520148.328054222,18,T,4.928575064177394
1608,20503,New York,NY,40.8248672,-73.8186182,83824,77842,61961,599619.5809837474,4519987.426230126,18,T,4.923368381103871
1609,20504,New York,NY,40.8368465,-73.8850152,27427,16048,26244,594003.6492549217,4521243.878370527,18,T,4.438178306521823
1610,20505,New York,NY,40.8404808,-73.9021708,28191,22734,20669,592552.1898133103,4521629.053324976,18,T,4.450110481575011
1611,20507,New York,NY,40.8308225,-73.9136512,38123,18183,43389,591597.6149953579,4520544.827020656,18,T,4.581187069095898
1612,20508,New York,NY,40.834835,-73.9151867,39622,27223,38007,591462.6291205683,4520988.647286076,18,T,4.5979363936417394
1613,20509,New York,NY,40.832265,-73.9181384,29505,22501,23584,591217.2841822833,4520700.276457103,18,T,4.469895618975018
1614,20510,New York,NY,40.8374159,-73.82928129999998,83850,70862,58988,598701.7875248754,4521368.385182568,18,T,4.9235030669421045
1615,20511,New York,NY,40.831723,-73.93020729999998,44386,32558,37721,590200.4106255258,4520627.614773836,18,T,4.647246008818986
1616,20512,New York,NY,40.8304774,-73.9225235,56121,300000,43079,590849.9877995094,4520497.28051107,18,T,4.749125400963105
1617,20513,New York,NY,40.83674370000001,-73.92544699999998,48073,39900,45864,590594.9504214488,4521189.869950574,18,T,4.681901225161549
1618,20514,New York,NY,40.8384912,-73.8475792,40740,27747,41200,597157.5140833748,4521467.299494038,18,T,4.610021024664145
1619,20515,New York,NY,40.8513727,-73.9194855,48205,22733,54781,591077.5383150444,4522820.007816692,18,T,4.683092087197129
1620,20516,New York,NY,40.8408055,-73.85827940000001,58164,50577,36876,596252.0429988725,4521712.397102522,18,T,4.764654265770384
1621,20517,New York,NY,42.0864045,-76.8251795,63865,48846,55716,349044.9946361092,4660981.505683661,18,T,4.805262916511676
1622,20518,New York,NY,40.8384785,-73.8565158,68804,50097,56978,596404.0969037471,4521456.0169588365,18,T,4.837613687180718
1623,20519,New York,NY,40.8454981,-73.91994770000002,27010,11127,43693,591046.6197545918,4522167.391167856,18,T,4.431524584187451
1624,20520,New York,NY,40.8480444,-73.9167104,30108,20769,25695,591316.0277417054,4522453.424463807,18,T,4.478681907362235
1625,20521,New York,NY,40.8371927,-73.86227190000002,52263,44012,43691,595920.6597737003,4521306.962509042,18,T,4.718194335472649
1626,20522,New York,NY,40.837407,-73.86974029999998,34524,23385,30424,595290.6878721633,4521322.601542208,18,T,4.53812110793795
1627,20523,New York,NY,40.8356878,-73.855205,52227,37813,47096,596518.6572439646,4521147.665776475,18,T,4.7178950800038555
1628,20524,New York,NY,40.8564763,-73.8654305,37198,31452,30605,595626.6284123614,4523444.175964615,18,T,4.570519590088516
1629,20525,New York,NY,40.8401399,-73.910972,53380,37183,57092,591810.6643277489,4521581.948971091,18,T,4.7273785694514885
1630,20526,New York,NY,40.8460928,-73.9072191,37632,21822,46999,592118.8150153452,4522246.716889907,18,T,4.575557300060026
1631,20527,New York,NY,40.84621920000001,-73.9024562,32585,22539,31904,592520.1474565847,4522265.768457735,18,T,4.513017725331618
1632,20528,New York,NY,42.1672451,-76.8243943,54084,44758,37951,349301.7246017398,4669956.420950588,18,T,4.733068804118602
1633,20529,New York,NY,40.8521471,-73.90457190000002,22761,16624,18180,592333.5661413146,4522921.589357284,18,T,4.357191338783729
1634,20530,New York,NY,40.86004260000001,-73.89957059999998,42947,35601,41568,592744.1196427686,4523803.351174142,18,T,4.632932832219644
1635,20531,New York,NY,40.8589133,-73.9028682,26721,18335,22491,592467.7637869688,4523674.5005504005,18,T,4.426852707035369
1636,20532,New York,NY,40.8531471,-73.9061863,31998,22485,21043,592196.0996425747,4523030.89821374,18,T,4.50512283406652
1637,20533,New York,NY,40.8528793,-73.9154618,28840,18834,32070,591414.6345112284,4522991.446831023,18,T,4.459995256047391
1638,20534,New York,NY,40.8553409,-73.85840970000002,79194,53572,66977,596220.027486153,4523325.825511657,18,T,4.898692279246063
1639,20535,New York,NY,40.8565412,-73.90773359999999,10748,7729,7392,592060.9783351147,4523406.048302945,18,T,4.031327657761131
1640,20536,New York,NY,40.8605351,-73.9089405,29321,20106,26260,591953.7298722409,4523848.141887004,18,T,4.467178777943031
1641,20537,New York,NY,40.8647667,-73.9044668,36800,25031,31267,592324.8997527391,4524322.598415028,18,T,4.565847818673518
1642,20538,New York,NY,40.8474521,-73.83410529999998,66366,59936,45130,598280.2456755335,4522477.078080702,18,T,4.821945642709423
1643,20539,New York,NY,42.5330251,-75.52718420000002,57505,44772,46187,456706.0618948451,4709094.7983029215,18,T,4.759705607785337
1644,20540,New York,NY,40.8693519,-73.9012276,36673,25256,30138,592591.497148854,4524835.021556173,18,T,4.564346438462203
1645,20541,New York,NY,40.8738945,-73.9032292,41258,38041,24241,592416.505712391,4525337.180536473,18,T,4.615508171528163
1646,20542,New York,NY,40.8430282,-73.8126025,97472,300000,45291,600099.54035376,4522010.331301888,18,T,4.988879877319929
1647,20543,New York,NY,40.8825609,-73.8972673,56356,42803,47221,592906.7591208719,4526305.5496109165,18,T,4.750940160456192
1648,20544,New York,NY,40.8864295,-73.90256690000002,58842,57188,48302,592454.867843917,4526729.391936693,18,T,4.769687425683675
1649,20545,New York,NY,40.8542921,-73.8514721,112491,300000,71152,596806.308025079,4523217.043936887,18,T,5.051117777499012
1650,20546,New York,NY,40.8792772,-73.91587870000002,117099,300000,72965,591343.210202841,4525921.4373464985,18,T,5.068553186307749
1651,20547,New York,NY,40.8849265,-73.91184150000002,100274,93295,70835,591675.5761863979,4526552.78756491,18,T,5.001188339597614
1652,20548,New York,NY,40.8832399,-73.9179338,113492,102611,72539,591164.6156380754,4526359.194447795,18,T,5.054965249385483
1653,20549,New York,NY,40.8931511,-73.91057430000002,93265,300000,73965,591770.9723330588,4527467.130597647,18,T,4.969718694564768
1654,20550,New York,NY,44.9662826,-73.4368949,62284,51385,51174,623268.8675184543,4980393.262655787,18,T,4.7943764960307
1655,20551,New York,NY,40.8620616,-73.8424492,77676,61940,64832,597555.4381195175,4524089.549642737,18,T,4.890286853065556
1656,20552,New York,NY,40.9053418,-73.90758050000002,97935,93413,60339,592006.2726298559,4528823.569749283,18,T,4.990937927660145
1657,20553,New York,NY,40.8617366,-73.86313009999998,41604,27438,41050,595812.9391555353,4524030.636162477,18,T,4.619135087704022
1658,20554,New York,NY,40.8633818,-73.86894129999997,57479,52923,35555,595320.8153837798,4524206.927368891,18,T,4.759509203820926
1659,20555,New York,NY,40.8684895,-73.8688853,24566,11247,32329,595318.2100494136,4524773.994383612,18,T,4.390334447511852
1660,20556,New York,NY,40.86844050000001,-73.86292320000003,54669,40108,47793,595820.7121011702,4524775.062991283,18,T,4.737741129892035
1661,20557,New York,NY,40.9040602,-73.89869,93618,84750,71654,592756.8566957114,4528690.686309078,18,T,4.971359358878138
1662,20558,New York,NY,40.89506970000001,-73.8999975,82551,300000,53147,592659.2786656711,4527691.260943271,18,T,4.916722338554009
1663,20559,New York,NY,40.8739753,-73.8426047,48440,300000,26368,597524.8496461838,4525411.919108272,18,T,4.6852041344710145
1664,20560,New York,NY,40.8445438,-73.88275759999998,13978,7298,15172,594183.092049378,4522100.776722177,18,T,4.145445036137805
1665,20561,New York,NY,44.6934498,-73.45595240000002,30288,21040,33186,622341.9120552499,4950057.015763662,18,T,4.481270596619722
1666,20562,New York,NY,40.8454083,-73.88577690000002,41094,28664,35176,593927.3408187251,4522193.502471133,18,T,4.613778416593541
1667,20563,New York,NY,40.8425596,-73.8929199,40352,19524,52782,593329.1822330729,4521869.634660538,18,T,4.6058650648929875
1668,20564,New York,NY,40.8738025,-73.8632803,58347,47636,43889,595782.8904596503,4525369.908815516,18,T,4.766018531042229
1669,20565,New York,NY,40.85030620000001,-73.892669,28376,13976,28517,593339.462729258,4522729.848661244,18,T,4.452951175463887
1670,20566,New York,NY,40.8515742,-73.8987777,31910,27469,24434,592822.7673161307,4522864.116703881,18,T,4.503926804193511
1671,20567,New York,NY,40.8520113,-73.9011562,54857,46186,44589,592621.6695776434,4522910.120907867,18,T,4.739232053376588
1672,20568,New York,NY,40.8561826,-73.89250559999998,34126,19939,32268,593344.9872599016,4523382.360136892,18,T,4.53308538644057
1673,20569,New York,NY,40.8796354,-73.84840009999998,60146,53431,41795,597028.2400808913,4526033.808744262,18,T,4.779206749951978
1674,20570,New York,NY,40.8564001,-73.88499770000001,37971,27610,37351,593977.4936381918,4523414.5345691815,18,T,4.579452034821206
1675,20571,New York,NY,40.8832885,-73.8647381,45041,39835,33503,595646.3930782992,4526421.358614568,18,T,4.653608024153698
1676,20572,New York,NY,42.4079003,-73.4617626,85317,76733,58262,626577.7443028094,4696212.5927440375,18,T,4.931035575957512
1677,20573,New York,NY,40.8864792,-73.8633993,36492,22500,40356,595754.590108382,4526777.023494673,18,T,4.562197666191757
1678,20574,New York,NY,40.8618648,-73.8853878,27435,14715,33029,593936.8922265101,4524020.751463795,18,T,4.438304964532098
1679,20575,New York,NY,40.86042379999999,-73.89476490000001,28358,23207,18105,593148.6169577985,4523850.769038023,18,T,4.45267559817561
1680,20576,New York,NY,40.8678463,-73.8921974,45766,28694,43071,593354.5837550381,4524677.474302373,18,T,4.660542956258607
1681,20577,New York,NY,40.8861691,-73.8513487,52723,34053,60422,596770.2819863214,4526755.853504559,18,T,4.7220001141500125
1682,20578,New York,NY,40.865878,-73.8889613,43746,38514,39279,593630.0676936689,4524462.428965373,18,T,4.640938348618988
1683,20579,New York,NY,40.8691444,-73.88699720000002,34451,27800,28377,593790.9810439412,4524827.13416981,18,T,4.537201832576845
1684,20580,New York,NY,40.8755828,-73.8871372,44537,32522,45251,593770.0978972308,4525541.7114479635,18,T,4.64872095972708
1685,20581,New York,NY,40.9035524,-73.854095,65888,42013,52463,596513.6402850345,4528682.552398015,18,T,4.818806324937937
1686,20582,New York,NY,40.89711550000001,-73.8584637,36660,33679,32346,596155.0029118829,4527963.177175597,18,T,4.564192460626198
1687,20583,New York,NY,42.23008,-73.79552009999998,65821,53268,56253,599392.7362251435,4676024.481105495,18,T,4.8183644761227855
1688,20584,New York,NY,40.8930261,-73.8598556,30797,13147,37586,596043.6716592346,4527507.68161514,18,T,4.488508413029602
1689,20585,New York,NY,40.8770682,-73.877321,55713,41149,53677,594595.1139650124,4525717.167252479,18,T,4.745956544716249
1690,20586,New York,NY,40.8710473,-73.8790905,43187,28272,46673,594454.5739480336,4525046.8755793525,18,T,4.6353530366778
1691,20587,New York,NY,40.8749499,-73.87429250000002,46427,32894,52017,594853.3191516843,4525485.291440579,18,T,4.666770621518007
1692,20588,New York,NY,40.8795983,-73.871616,41988,29717,31541,595072.1965207815,4526004.215020733,18,T,4.623125188530532
1693,20589,New York,NY,40.895230100000006,-73.8812755,46590,300000,23908,594236.137159677,4527729.0604735855,18,T,4.668292710448221
1694,20590,New York,NY,40.8995005,-73.8437344,73678,300000,42589,597392.2212961584,4528244.228461799,18,T,4.867337828362073
1695,20591,New York,NY,40.9003682,-73.8641477,86124,98945,55485,595671.5262439881,4528318.031030078,18,T,4.9351241922799405
1696,20592,New York,NY,40.8824438,-73.84264809999998,78583,62412,71359,597508.763158136,4526351.962576635,18,T,4.895328604503477
1697,20593,New York,NY,40.8794276,-73.83410620000002,21283,17640,16599,598232.9062686968,4526026.683856919,18,T,4.328032845033525
1698,20594,New York,NY,42.671995,-75.98422579999998,62457,50509,43942,419351.6477174467,4724860.974552534,18,T,4.795581119908014
1699,20595,New York,NY,40.8695935,-73.7958478,0,0,0,601471.4693786828,4524978.634705578,18,T,-inf
1700,20596,New York,NY,42.1072646,-75.9413012,47925,34405,43862,422174.37199361646,4662114.480553482,18,T,4.6805621215501
1701,20597,New York,NY,42.1180749,-75.89859759999999,34977,23926,26969,425717.708465496,4663276.759716033,18,T,4.543782557020339
1702,20598,New York,NY,42.11073,-75.87371949999998,57706,49875,25006,427765.9249545534,4662439.904096271,18,T,4.76122097141256
1703,20599,New York,NY,42.1027738,-75.9246835,35275,19563,29959,423542.9193651856,4661600.853442687,18,T,4.547467022426385
1704,20600,New York,NY,42.0949492,-75.9245083,18516,16807,12169,423548.0068898617,4660731.913644814,18,T,4.267547172110773
1705,20601,New York,NY,42.7294529,-73.91097950000002,104642,89903,65256,589153.1540091839,4731346.651884197,18,T,5.019706031636376
1706,20602,New York,NY,42.082058,-75.90419720000001,71987,300000,55364,425212.5013594776,4659282.607716363,18,T,4.8572540750698945
1707,20603,New York,NY,42.1961172,-76.016638,69267,63958,46450,416063.04247506993,4672051.470408775,18,T,4.840526378460288
1708,20604,New York,NY,42.3793043,-76.05599690000003,59141,51358,39453,413065.679427095,4692431.364000072,18,T,4.771888663626186
1709,20605,New York,NY,42.1953666,-75.9266761,60107,61184,36668,423489.75333841005,4671883.515029728,18,T,4.778925052441096
1710,20606,New York,NY,42.4913444,-75.9623665,59952,49714,43419,420914.82919674827,4704780.633965401,18,T,4.777803675749722
1711,20607,New York,NY,42.17950379999999,-75.650355,58456,55903,43208,446290.66864644474,4669911.318683194,18,T,4.766829094337161
1712,20608,New York,NY,42.0638261,-75.67241829999998,62465,59393,36642,444367.46695123106,4657081.515902312,18,T,4.795636744311401
1713,20609,New York,NY,42.0407205,-75.8350383,71306,300000,57459,430887.9649989118,4654634.66110168,18,T,4.853126074834447
1714,20610,New York,NY,42.13053350000001,-75.91815749999998,60129,300000,55540,424115.6512573733,4664677.265888121,18,T,4.7790839811930255
1715,20611,New York,NY,42.11319570000001,-76.02795959999997,69860,63616,47408,415017.40978946135,4662855.596014083,18,T,4.844228581301628
1716,20612,New York,NY,42.13795870000001,-76.07703029999998,85449,300000,54118,410995.30328908976,4665655.092773006,18,T,4.931706984587205
1717,20613,New York,NY,42.1103346,-76.05161030000002,44445,28107,33675,413058.246884499,4662561.717287541,18,T,4.647822910535733
1718,20614,New York,NY,42.0990091,-76.0642047,39871,31831,32635,412001.33200805844,4661317.108112621,18,T,4.600657128289322
1719,20615,New York,NY,42.1141366,-75.9591539,43418,36653,23962,420706.88468984526,4662893.912281093,18,T,4.637669814305671
1720,20616,New York,NY,42.1363327,-75.9646183,52708,300000,35377,420282.9725020343,4665363.495825583,18,T,4.721876537265178
1721,20617,New York,NY,42.2721121,-74.92654350000002,112500,300000,9129,506057.50584103883,4679991.850474826,18,T,5.051152522447381
1722,20618,New York,NY,42.0850219,-76.0305707,69632,45533,59466,414763.81867928477,4659729.985654283,18,T,4.842808869346048
1723,20619,New York,NY,42.0335405,-76.045135,90454,300000,63650,413489.3681455072,4654028.532287795,18,T,4.956427776718407
1724,20628,New York,NY,41.8642607,-73.8195747,100825,83141,72292,597968.2735210294,4635378.974162614,18,T,5.003568230679656
1725,20629,New York,NY,43.1677843,-76.5390298,65360,52620,44602,374897.0973968507,4780596.864478762,18,T,4.815312043524359
1726,20630,New York,NY,42.9949698,-76.6525354,81255,300000,44855,365292.2368748792,4761581.140511401,18,T,4.909850094642884
1727,20631,New York,NY,42.6891179,-76.35683420000002,62657,52715,42491,388849.9000577185,4727185.228219378,18,T,4.796969597142621
1728,20632,New York,NY,42.8173942,-76.56777559999998,80625,65999,51080,371834.1846796799,4741728.997393262,18,T,4.906469727643324
1729,20633,New York,NY,42.9454519,-76.58239520000002,33105,27876,27635,370906.3337801253,4755972.038402701,18,T,4.519893592217336
1730,20634,New York,NY,42.936578,-76.548585,42079,44877,28710,373646.51045321993,4754935.231028543,18,T,4.624065410336692
1731,20635,New York,NY,42.918237,-76.5774991,46847,41498,34242,371249.08019171737,4752942.315363256,18,T,4.670681784654704
1732,20639,New York,NY,41.5362786,-73.91625440000001,87731,77675,56397,590402.5732465506,4598858.82260714,18,T,4.9431530796835
1733,20649,New York,NY,42.1035539,-76.804201,35459,22425,32515,350820.3313170132,4662848.8664667085,18,T,4.549726483644884
1734,20650,New York,NY,41.690605700000006,-73.81474870000002,115983,105622,67750,598634.5735235987,4616104.056196844,18,T,5.064394337957596
1735,20651,New York,NY,42.0864045,-76.8251795,46504,33881,38299,349044.9946361092,4660981.505683661,18,T,4.667490309948332
1736,20652,New York,NY,42.0793693,-76.7917729,34387,300000,24226,351791.66846197646,4660141.870826527,18,T,4.536394288637445
1737,20653,New York,NY,42.0735943,-76.8122272,41335,34824,31756,350086.1161553157,4659536.310687143,18,T,4.61631794196379
1738,20654,New York,NY,42.1384899,-76.9137559,76579,300000,42277,341848.4258251989,4666925.206366533,18,T,4.884109690853174
1739,20655,New York,NY,42.1672451,-76.8243943,44637,38379,33852,349301.7246017398,4669956.420950588,18,T,4.649694998491634
1740,20656,New York,NY,42.1577249,-76.77887340000002,79480,66787,53306,353039.9193539289,4668819.923305274,18,T,4.900257858437778
1741,20657,New York,NY,42.0977881,-76.8452641,100110,82001,70199,347411.0970704845,4662281.177457003,18,T,5.000477461374455
1742,20658,New York,NY,42.0646823,-76.82246479999998,52066,44123,41171,349218.09916551906,4658564.764230012,18,T,4.7165542140372105
1743,20659,New York,NY,42.6939737,-75.48121440000001,50785,49702,31247,460582.87604895595,4726944.25070362,18,T,4.705735456788012
1744,20660,New York,NY,42.5330251,-75.52718420000002,41668,30981,31229,456706.0618948451,4709094.7983029215,18,T,4.619802655489461
1745,20661,New York,NY,41.7460942,-73.79057519999998,76791,67194,49874,600559.7330991942,4622292.702261253,18,T,4.885310323164617
1746,20662,New York,NY,42.5921336,-75.4207779,66823,66701,45671,465477.08382253937,4715609.339389557,18,T,4.8249259692697715
1747,20663,New York,NY,42.458192,-75.7308689,57543,300000,31907,439907.19103225117,4700909.53373868,18,T,4.759992500054868
1748,20664,New York,NY,42.37066160000001,-75.7399595,72155,57383,56343,439075.0817213607,4691196.831021287,18,T,4.858266431024404
1749,20665,New York,NY,44.9662826,-73.4368949,69084,55011,56693,623268.8675184543,4980393.262655787,18,T,4.839377475502759
1750,20666,New York,NY,44.9014661,-73.6691956,53593,42147,40579,605067.4086619334,4972866.029804208,18,T,4.729108068425941
1751,20667,New York,NY,44.7881932,-73.5029266,74274,63649,55088,618426.3126367023,4960511.8773384765,18,T,4.870836813321135
1752,20668,New York,NY,44.7277971,-73.39441590000001,68558,72556,43702,627142.5051672369,4953966.667656897,18,T,4.836058139696456
1753,20669,New York,NY,44.6943354,-73.4744018,74071,63923,55672,620878.2352669269,4950127.842019653,18,T,4.869648207910003
1754,20670,New York,NY,44.6597454,-73.5844214,82523,300000,58481,612227.7526998628,4946128.136556454,18,T,4.916575007713175
1755,20671,New York,NY,44.5810706,-73.56366259999999,79062,300000,59954,614027.4421110138,4937417.702286527,18,T,4.897967796320859
1756,20672,New York,NY,41.603212,-73.93281640000002,89987,71121,64981,588929.1537626289,4606272.761646261,18,T,4.954179773483122
1757,20673,New York,NY,44.6510708,-73.4406978,45768,34154,36734,623640.7006578915,4945372.522399333,18,T,4.660561934757611
1758,20674,New York,NY,42.4255821,-73.5820765,114504,300000,77514,616644.4366080174,4698003.694685753,18,T,5.058820658270532
1759,20675,New York,NY,42.3168749,-73.755319,68292,61708,43975,602569.2966995933,4685709.5626783455,18,T,4.83436983165595
1760,20676,New York,NY,42.2292405,-73.521396,86635,73983,62753,622015.3073697304,4676287.317472802,18,T,4.937693379731416
1761,20677,New York,NY,42.23008,-73.79552009999998,40519,35173,32600,599392.7362251435,4676024.481105495,18,T,4.607658718528297
1762,20678,New York,NY,42.1389438,-73.7971179,71953,58859,66933,599403.5687302019,4665903.321612981,18,T,4.857048906073655
1763,20679,New York,NY,42.0606071,-73.713148,79003,69599,55809,606473.7671034441,4657306.48102076,18,T,4.897643583172822
1764,20680,New York,NY,42.7079288,-76.1728673,87055,70534,68906,403949.4182609493,4729048.462003173,18,T,4.939793719853684
1765,20681,New York,NY,42.5870167,-76.1131464,68488,67164,41633,408663.4977922466,4715555.810474052,18,T,4.835614484042486
1766,20682,New York,NY,42.6048946,-76.19219609999998,50358,37137,50007,402205.1524762103,4717629.333505346,18,T,4.702068473496749
1767,20683,New York,NY,41.6042347,-73.85927990000002,101451,91103,62427,595055.5946894017,4606464.7106634565,18,T,5.006256332220439
1768,20684,New York,NY,42.5983802,-76.23459009999998,101487,300000,53396,398717.01052149694,4716955.818882993,18,T,5.006410414763014
1769,20685,New York,NY,42.4779417,-76.1628829,69536,51785,52596,404416.24255673896,4703498.85055547,18,T,4.842209704640431
1770,20686,New York,NY,42.3808093,-74.86113929999998,61178,50593,49851,511431.2927078977,4692067.790564079,18,T,4.786595275146839
1771,20687,New York,NY,42.3067057,-75.2760262,47386,46193,38272,477250.2601931328,4683867.206184943,18,T,4.675650050095353
1772,20688,New York,NY,42.1735179,-75.12695,24505,14313,21074,489514.913362933,4669049.809529982,18,T,4.389254706848648
1773,20689,New York,NY,42.3066571,-74.7172235,56633,53981,34962,523306.1095825238,4683863.636042785,18,T,4.753069567964804
1774,20690,New York,NY,42.1603708,-74.62807540000001,39097,30082,38496,530724.4712358344,4667649.194853896,18,T,4.5921434342902145
1775,20691,New York,NY,41.8303067,-73.5344503,89140,300000,65571,621696.7661092696,4631973.790395409,18,T,4.950072629750157
1776,20692,New York,NY,41.588,-73.69587320000002,132844,300000,67370,608699.6934248264,4604855.190879792,18,T,5.123341943949637
1777,20693,New York,NY,41.6999367,-73.5656742,46380,39792,39262,619345.3336350108,4617455.263128556,18,T,4.666330744301969
1778,20694,New York,NY,41.4973177,-73.9757369,77515,65998,62989,585491.9278958477,4594472.785241483,18,T,4.889385751369309
1779,20695,New York,NY,41.6098963,-73.8010737,75739,300000,50047,599897.2340560773,4607159.049226405,18,T,4.8793195667295
1780,20696,New York,NY,41.513470700000006,-73.8077327,86452,300000,55633,599490.194665499,4596445.87311997,18,T,4.93677504479232
1781,20697,New York,NY,41.4724347,-73.9618303,64289,56233,42832,586685.8441710299,4591724.090192267,18,T,4.808136670467362
1782,20698,New York,NY,41.5339425,-73.8927543,71335,60052,56562,592366.2294949195,4598624.320075203,18,T,4.853302665578324
1783,20699,New York,NY,41.7697276,-73.8850699,103716,94177,56498,592668.6780664168,4624810.508936185,18,T,5.0158457590477
1784,20700,New York,NY,41.6787749,-73.76561219999998,111244,300000,74538,602742.5236437656,4614847.968789948,18,T,5.046276596397582
1785,20701,New York,NY,41.9780963,-73.7830124,83979,66710,57022,600823.3883952011,4648060.522431042,18,T,4.9241706988674405
1786,20702,New York,NY,41.5636087,-73.5993385,66055,54448,51969,616790.0417398851,4602273.245556775,18,T,4.81990569689715
