,State_Name,State_ab,Lat,Lon,Mean,Median,Stdev,easting,northing,zone_number,zone_letter
20177,New York,NY,40.7973281,-73.96425079999999,58343,28763,66714,587375.0775422814,4516774.996536307,18,T
20178,New York,NY,40.804302500000006,-73.9423627,81404,64053,72005,589212.2335534275,4517571.256429813,18,T
20179,New York,NY,40.811557799999996,-73.95500320000001,38265,31540,32710,588136.3825007585,4518363.870017263,18,T
20180,New York,NY,40.8185701,-73.9603228,32743,19793,39432,587678.4797602458,4519136.96047718,18,T
20181,New York,NY,40.815929700000005,-73.9432453,59090,34280,60352,589122.2243741076,4518861.077969793,18,T
20182,New York,NY,40.8343381,-73.95519770000001,52643,36252,49833,588089.8289827361,4520892.487957122,18,T
20183,New York,NY,40.8528793,-73.9154618,36098,24947,35418,591414.6345112284,4522991.446831024,18,T
20184,New York,NY,40.8406031,-73.9526748,55886,40073,54412,588294.2303340969,4521590.49946245,18,T
20185,New York,NY,40.8503283,-73.92864540000001,57553,38710,50166,590306.8470463706,4522694.584556448,18,T
20186,New York,NY,40.86667979999999,-73.9385861,62701,47446,51420,589446.9086899451,4524499.554962439,18,T
20187,New York,NY,40.7161398,-74.02030529999999,167241,187841,82921,582746.9050690932,4507708.161287984,18,T
20194,New York,NY,40.8484985,-73.85247729999999,59479,50968,46542,596730.007352389,4522572.786462496,18,T
20195,New York,NY,43.1020331,-75.2472142,25591,19430,21386,479883.34763945924,4772175.154249404,18,T
20196,New York,NY,43.0974159,-75.25970140000001,33278,23097,30461,478865.6336590422,4771665.484173458,18,T
20197,New York,NY,43.2280723,-75.44928370000001,83388,66488,63032,463515.3398283532,4786240.318313548,18,T
20198,New York,NY,43.1089614,-75.30671590000001,85278,300000,55008,475044.305513342,4772960.538129473,18,T
20199,New York,NY,43.3376492,-75.5221763,65533,60533,42271,457672.03098612564,4798443.6523144115,18,T
20200,New York,NY,43.0710381,-75.288618,74613,57045,60231,476502.3350737154,4768743.921960073,18,T
20201,New York,NY,43.172611200000006,-75.2677403,82929,76461,53244,478238.11178192246,4780018.055565019,18,T
20202,New York,NY,43.0747759,-76.1583997,47136,35237,42703,405694.88430787856,4769769.708943657,18,T
20203,New York,NY,43.0612554,-76.14009920000001,42185,27380,43561,407164.3338170947,4768247.829986942,18,T
20204,New York,NY,43.050141700000005,-76.1908215,47639,32541,41110,403016.577963296,4767071.012733777,18,T
20205,New York,NY,40.8693519,-73.9012276,47247,36911,42688,592591.497148854,4524835.021556173,18,T
20206,New York,NY,43.0415797,-76.1623869,38970,27315,42339,405319.2153073048,4766087.727380268,18,T
20207,New York,NY,43.023689000000005,-76.16041740000001,34949,24402,30783,405452.1770413337,4764098.735707821,18,T
20208,New York,NY,42.9982727,-76.15631540000001,55547,41066,46691,405747.53939441283,4761271.64145384,18,T
20209,New York,NY,43.1476505,-76.1067515,84938,73124,53829,410006.44082261575,4777805.798268153,18,T
20210,New York,NY,43.1319069,-76.2000282,45781,39602,34113,402396.6958271499,4776161.861329977,18,T
20211,New York,NY,43.145367900000004,-76.2703949,97456,90667,62330,396696.0846810404,4777741.112641132,18,T
20212,New York,NY,43.047537899999995,-76.2543906,67776,57039,44116,397834.9763004033,4766857.284088705,18,T
20213,New York,NY,43.1126425,-76.178158,74218,62477,49606,404145.4328095234,4773997.263267354,18,T
20214,New York,NY,43.046355600000005,-76.05925079999999,72693,62630,55945,413726.80225140706,4766506.914584087,18,T
20215,New York,NY,43.0522671,-76.0224781,85471,73716,60265,416729.86277543847,4767126.245872378,18,T
20216,New York,NY,40.880635999999996,-73.9025715,38002,24253,38650,592462.5440378225,4526086.2495084535,18,T
20217,New York,NY,42.9424133,-76.3234532,82992,69515,55374,392026.11916888587,4755269.553208084,18,T
20218,New York,NY,43.0064445,-77.4128736,98057,79274,72734,303347.06725702225,4764355.664348237,18,T
20219,New York,NY,42.901188299999994,-77.28019040000001,71887,56026,57379,313844.2180709801,4752364.300728648,18,T
20220,New York,NY,42.854237,-76.9870038,63800,48811,52286,337657.7896653777,4746543.248476128,18,T
20221,New York,NY,41.499269299999995,-74.0357577,46070,29874,46420,580479.7090888091,4594631.8463087985,18,T
20222,New York,NY,41.5750116,-74.01639,94941,81138,68640,582000.5026338424,4603059.108271223,18,T
20223,New York,NY,41.5519802,-74.3389383,99826,88008,60061,555130.0489556552,4600246.005460553,18,T
20224,New York,NY,41.373746999999995,-74.5982015,99423,85843,61162,533600.3006685313,4580325.74719975,18,T
20225,New York,NY,41.479843,-74.0252145,68147,58232,55234,581384.0100446647,4592484.987500269,18,T
20226,New York,NY,41.3642274,-74.0253448,113324,105073,57557,581517.6029095537,4579649.257577748,18,T
20227,New York,NY,40.855372100000004,-73.8450221,63802,47243,55685,597348.3906723167,4523344.084537706,18,T
20228,New York,NY,41.3069341,-74.35081020000001,102131,91243,67572,554343.9442251463,4573033.798120504,18,T
20229,New York,NY,41.345488200000005,-74.17251429999999,40304,21355,48726,569228.4654738291,4577440.935833085,18,T
20231,New York,NY,43.2588398,-75.9637341,64105,51031,50741,421777.92839865224,4790010.019245101,18,T
20232,New York,NY,43.3057118,-76.41742430000001,64052,49576,51522,385041.7951024034,4795739.894153334,18,T
20233,New York,NY,43.44167120000001,-76.50222240000001,67227,55102,53845,378436.21001459844,4810959.462806676,18,T
20234,New York,NY,42.6611365,-74.7730218,59232,50887,42781,518601.96430211427,4723210.667916121,18,T
20235,New York,NY,42.3684625,-75.3315613,58733,51420,43200,472699.84678546555,4690740.744287682,18,T
20236,New York,NY,41.4185742,-73.8305553,116744,103143,73127,597728.1145236519,4585884.31215101,18,T
20237,New York,NY,40.7410475,-73.9434565,132964,130468,85264,589204.5393331515,4510548.338451999,18,T
20238,New York,NY,40.861971600000004,-73.84872469999999,89554,69658,70613,597026.6758713888,4524072.585997167,18,T
20239,New York,NY,40.69028,-73.85201540000001,73364,59656,62847,596998.7748172479,4505009.7205918655,18,T
20240,New York,NY,40.687315399999996,-73.846767,69714,69935,38998,597446.5656230324,4504686.436616895,18,T
20241,New York,NY,40.7609451,-73.93751429999999,29818,17490,28481,589679.5108345767,4512763.177755454,18,T
20242,New York,NY,40.7569544,-73.92567209999999,64205,56122,50034,590684.4974194845,4512332.350068422,18,T
20243,New York,NY,40.7690847,-73.9230485,82967,71272,62989,590889.432650248,4513681.623129109,18,T
20244,New York,NY,40.6707968,-73.8387752,92331,76724,64709,598146.1027745367,4502861.653522271,18,T
20245,New York,NY,40.6787779,-73.8229675,78308,52988,66179,599470.3256938821,4503765.379877654,18,T
20246,New York,NY,40.7762579,-73.90846590000001,70254,61163,48297,592110.246710531,4514493.116725056,18,T
20247,New York,NY,40.7757875,-73.8990845,95519,89340,61995,592902.5757937261,4514450.792207798,18,T
20248,New York,NY,40.706599600000004,-73.8286582,80470,64480,66404,598948.2254592659,4506847.360357237,18,T
20249,New York,NY,40.860046000000004,-73.8742257,51362,45215,45283,594880.2210583314,4523830.88109779,18,T
20250,New York,NY,40.762997600000006,-73.9107521,73883,61973,55110,591935.5962584642,4513018.718694644,18,T
20251,New York,NY,40.755014700000004,-73.9219258,57317,47121,50023,591003.3751291556,4512120.906715188,18,T
20252,New York,NY,40.6843144,-73.8120017,64372,47931,53785,600388.751247463,4504392.438853798,18,T
20253,New York,NY,40.6761566,-73.7991566,70675,63140,44028,601486.5909894739,4503501.619029135,18,T
20254,New York,NY,40.6853862,-73.795222,85428,74767,60922,601805.077221982,4504530.720466918,18,T
20255,New York,NY,40.698384600000004,-73.80688609999999,74973,60217,50779,600799.8328643095,4505960.18867837,18,T
20256,New York,NY,40.739349,-73.91759420000001,56384,47977,41457,591390.4707773321,4510386.396346235,18,T
20257,New York,NY,40.7445685,-73.9165163,64955,52361,52108,591474.3306360169,4510966.922691924,18,T
20258,New York,NY,40.74566420000001,-73.897122,64391,45463,55739,593110.2180115479,4511108.947051216,18,T
20259,New York,NY,40.7521977,-73.87277309999999,48576,39541,37219,595156.5924654623,4511860.332545169,18,T
20260,New York,NY,40.8694471,-73.8530706,54483,37368,53476,596649.5364804701,4524897.635758468,18,T
20261,New York,NY,40.7511737,-73.88486540000001,67081,58739,47044,594137.2273241095,4511733.619053709,18,T
20262,New York,NY,40.758683000000005,-73.9030015,70534,55997,63720,592595.7686502163,4512547.914143481,18,T
20263,New York,NY,40.7644351,-73.8827319,71948,55123,54348,594298.592435246,4513208.030858367,18,T
20264,New York,NY,40.759612,-73.87412490000001,56067,45843,49568,595031.916239695,4512681.914135271,18,T
20265,New York,NY,40.75971,-73.85997950000001,68906,56829,55636,596225.7713205701,4512708.209411152,18,T
20266,New York,NY,40.6945622,-73.7648097,85511,300000,58533,604360.6912458441,4505585.002838919,18,T
20267,New York,NY,42.7151114,-73.7063321,47180,35644,37633,605931.3176886967,4729990.506383705,18,T
20268,New York,NY,40.743791200000004,-73.8654188,61151,48518,43617,595789.4926744393,4510935.145125578,18,T
20269,New York,NY,40.7381096,-73.8565445,52427,38319,40288,596546.9555377583,4510314.16593244,18,T
20270,New York,NY,40.7145881,-73.7995605,58402,39814,50712,601394.1656839773,4507767.329944161,18,T
20271,New York,NY,40.7440007,-73.87109,57446,42373,55892,595310.3808081661,4510952.227526604,18,T
20272,New York,NY,40.845408299999995,-73.88577690000001,31210,21000,27803,593927.3408187251,4522193.502471133,18,T
20273,New York,NY,40.7372204,-73.8762312,61446,51673,54168,594885.9525096212,4510193.99208344,18,T
20274,New York,NY,40.73975170000001,-73.8843383,69586,53683,57048,594197.8414181776,4510466.254295238,18,T
20275,New York,NY,40.7088026,-73.7649037,86576,300000,52852,604330.5236738626,4507165.684338083,18,T
20276,New York,NY,40.7318897,-73.8975137,66533,55773,49884,593096.3520296087,4509579.458342593,18,T
20277,New York,NY,40.6970946,-73.759763,70293,61162,55856,604783.1264598169,4505872.125305188,18,T
20278,New York,NY,40.712799100000005,-73.74322679999999,66334,47931,54757,606155.3013682804,4507635.30227744,18,T
20279,New York,NY,40.6972245,-73.90327909999999,56038,46151,46585,592657.5521994138,4505725.279179672,18,T
20280,New York,NY,40.7197386,-73.73840340000001,77353,69393,51540,606551.6608453209,4508411.4841388,18,T
20281,New York,NY,40.7071439,-73.9002784,59264,48281,44215,592897.2898385824,4506829.569411923,18,T
20282,New York,NY,40.7172449,-73.902132,74687,55745,60558,592726.6911761583,4507948.892540433,18,T
20283,New York,NY,40.87453789999999,-73.86667109999999,34549,25840,36070,595496.11073362,4525447.841271445,18,T
20284,New York,NY,40.7093274,-73.8835278,81408,300000,32812,594309.2170643124,4507089.803555548,18,T
20285,New York,NY,40.685782399999994,-73.7419913,0,0,0,606302.6084285941,4504637.733596268,18,T
20286,New York,NY,40.70836,-73.8622857,94092,86871,61285,596104.9789907391,4507005.440293301,18,T
20287,New York,NY,40.6598103,-73.7295645,83555,65294,58564,607394.3786826583,4501769.747428944,18,T
20288,New York,NY,40.723566999999996,-73.88592159999999,86417,76377,53046,594086.9552986224,4508667.933922564,18,T
20289,New York,NY,40.6551441,-73.7493644,85340,81796,57929,605727.9501877519,4501227.769515935,18,T
20290,New York,NY,40.7241686,-73.85147420000001,82709,72459,62284,596995.3164539624,4508772.197142033,18,T
20291,New York,NY,40.7184415,-73.8432447,91369,70604,74371,597698.7031324464,4508145.569203627,18,T
20292,New York,NY,40.7150342,-73.83403249999999,96828,87809,62963,598481.7965957967,4507777.623016162,18,T
20293,New York,NY,40.670331,-73.7903645,67291,56639,44311,602238.5518909539,4502865.126187143,18,T
20294,New York,NY,40.8561826,-73.89250559999999,30860,19175,32798,593344.9872599016,4523382.360136891,18,T
20295,New York,NY,40.6707019,-73.8039344,72287,61784,51586,601091.0363583908,4502890.603977512,18,T
20296,New York,NY,40.7596421,-73.8236353,56369,43505,52086,599293.6426887442,4512741.164886969,18,T
20297,New York,NY,40.7725905,-73.8282176,57362,43640,49032,598887.6576788478,4514173.371141947,18,T
20298,New York,NY,40.7894348,-73.85976840000001,72055,54073,56586,596200.6983846363,4516008.143739231,18,T
20299,New York,NY,40.5916392,-73.79937340000001,76035,59546,64583,601596.3161205908,4494119.415705032,18,T
20300,New York,NY,40.7809357,-73.7899124,84319,75548,61690,602107.5544737137,4515143.650011704,18,T
20301,New York,NY,40.5986579,-73.7412531,58208,41431,58913,606503.4020431648,4494967.223979475,18,T
20302,New York,NY,40.625253799999996,-73.8137646,0,0,0,600328.2232351655,4497834.317856879,18,T
20303,New York,NY,40.7690969,-73.7966895,112786,107329,70729,601553.7166183144,4513821.571199548,18,T
20304,New York,NY,40.7614714,-73.7964295,78869,63772,63157,601587.2723779583,4512975.376035608,18,T
20305,New York,NY,40.8481986,-73.8966814,40740,25987,41446,593004.1893977645,4522491.616542134,18,T
20306,New York,NY,40.7487999,-73.8125809,75435,58790,63531,600243.0191923117,4511550.158951764,18,T
20307,New York,NY,40.724133,-73.8079345,74228,54781,64344,600672.4639931247,4508817.252989354,18,T
20308,New York,NY,40.728640000000006,-73.7900377,100189,99241,68319,602177.0259304077,4509338.239098529,18,T
20309,New York,NY,40.7449088,-73.78215390000001,106962,103165,61968,602817.745593558,4511153.41380378,18,T
20310,New York,NY,40.7612034,-73.77321409999999,86500,70457,61886,603547.2266824006,4512972.764526638,18,T
20311,New York,NY,40.7405112,-73.7297229,71496,52667,66603,607251.45118707,4510727.986120941,18,T
20312,New York,NY,42.77085220000001,-73.6754508,44359,32237,39110,608362.9164229219,4736219.481930897,18,T
20313,New York,NY,42.7154276,-73.6637362,80467,68349,57004,609418.755729367,4730079.931446563,18,T
20314,New York,NY,42.7572909,-73.55698000000001,91088,71801,60582,618081.0647958482,4734872.5387673555,18,T
20315,New York,NY,42.6655473,-73.6365436,83499,62720,66127,611734.8198071544,4724576.573173412,18,T
20316,New York,NY,40.8861691,-73.8513487,52555,36703,50540,596770.2819863214,4526755.853504559,18,T
20317,New York,NY,42.5544739,-73.4108458,72573,62655,51392,630462.7107692963,4712565.5600772705,18,T
20318,New York,NY,40.601473600000006,-74.070295,97842,91021,71137,578659.203711563,4494933.726627413,18,T
20319,New York,NY,40.6284943,-74.09853199999999,108655,102127,72484,576239.4124222072,4497908.289579219,18,T
20320,New York,NY,40.64325529999999,-74.1094421,84613,73223,63082,575300.1189326947,4499537.430676904,18,T
20321,New York,NY,40.552868200000006,-74.1153369,94922,72151,68887,574902.5048263288,4489499.09081845,18,T
20322,New York,NY,40.5500383,-74.15975470000001,93503,84453,63126,571144.6978637851,4489148.156448959,18,T
20323,New York,NY,40.529618799999994,-74.1456003,96728,93812,63574,572365.1545758726,4486893.063299238,18,T
20324,New York,NY,40.525202,-74.1711353,119088,102825,81814,570206.9997720928,4486382.142242742,18,T
20325,New York,NY,40.6396581,-74.13302220000001,55398,36885,53263,573310.242155676,4499118.205525192,18,T
20326,New York,NY,40.5086733,-74.2386183,95015,81180,73194,564506.7988956092,4484495.881227504,18,T
20327,New York,NY,40.903552399999995,-73.854095,66350,52788,53219,596513.6402850345,4528682.552398015,18,T
20328,New York,NY,40.5909369,-74.1619016,90304,84254,59388,570919.7216470966,4493686.29485393,18,T
20329,New York,NY,40.525549299999994,-74.1085843,0,0,0,575504.9077651143,4486472.380693421,18,T
20330,New York,NY,41.19531679999999,-73.966493,56384,45897,45247,586663.0600625238,4560954.274105407,18,T
20331,New York,NY,41.101961100000004,-73.94977540000001,96421,83495,65099,588189.9245196109,4550607.191663147,18,T
20332,New York,NY,41.1638035,-74.038782,104861,94519,66640,580639.9507264447,4557386.318426454,18,T
20333,New York,NY,41.117903000000005,-74.1399041,80729,63182,64553,572206.7006425738,4552201.964609996,18,T
20334,New York,NY,42.7025078,-73.8667531,81094,70413,53036,592813.956936617,4728402.195207364,18,T
20335,New York,NY,41.11564,-74.0463594,57151,41187,57612,580062.8022015167,4552032.489189664,18,T
20336,New York,NY,41.064726,-73.9246009,98589,72296,86162,590354.9138977007,4546499.363739776,18,T
20337,New York,NY,44.8170276,-75.15013259999999,63519,51882,50814,488129.6547101059,4962635.774766881,18,T
20338,New York,NY,44.70119879999999,-75.48965190000001,49624,31788,44819,461207.8796735357,4949874.844742416,18,T
20339,New York,NY,40.8908411,-73.8419292,76922,54862,61860,597556.9981401553,4527284.952936761,18,T
20340,New York,NY,44.2869524,-75.2814193,55386,44682,43813,477546.48258786707,4903783.3190150075,18,T
20341,New York,NY,43.288006700000004,-74.0572423,62493,51715,49106,576482.9619664855,4793229.722869892,18,T
20342,New York,NY,43.075954700000004,-73.76432009999999,88525,71891,66850,600594.6198583926,4769990.39855078,18,T
20343,New York,NY,42.963784999999994,-73.871197,96744,82346,62401,592061.3226936652,4757411.297792012,18,T
20344,New York,NY,42.84945220000001,-73.6888072,98166,83811,71145,607134.434665779,4744930.695824307,18,T
20345,New York,NY,42.9065731,-73.8451396,112609,106210,63907,594273.7373039316,4751086.8587636,18,T
